OBS	AUSTRUS	BRITPUS	CDNDLUS	DTCHGUS	FRNFRUS	GERMDUS	JAPYNUS	SWISFUS
4/09/1991	1.272750414	0.558347292	1.1527	1.88	5.646	1.6683	135.1	1.4125
4/10/1991	1.270486596	0.562018771	1.1522	1.8921	5.678	1.6788	136.35	1.424
4/11/1991	1.279099514	0.558659218	1.1498	1.8823	5.65	1.6705	135.95	1.412
4/12/1991	1.274859765	0.562587904	1.1508	1.8973	5.687	1.684	136.3	1.4265
4/15/1991	1.281558375	0.559440559	1.1498	1.889	5.654	1.6765	134.48	1.4235
4/16/1991	1.282215669	0.559127761	1.1488	1.8766	5.629	1.6652	134.85	1.418
4/17/1991	1.283697048	0.560852496	1.1509	1.8847	5.658	1.673	136.35	1.426
4/18/1991	1.28600823	0.564652739	1.1525	1.9027	5.702	1.6885	136.8	1.443
4/19/1991	1.293995859	0.581733566	1.155	1.9566	5.854	1.737	138.58	1.4715
4/22/1991	1.298195508	0.591715976	1.1595	1.9907	5.955	1.767	139.45	1.481
4/23/1991	1.290322581	0.58411215	1.1563	1.9623	5.875	1.7415	137.94	1.4595
4/24/1991	1.291822762	0.590318772	1.155	1.9752	5.913	1.7535	138.05	1.4698
4/25/1991	1.287332647	0.590493062	1.153	1.969	5.8925	1.7475	138.05	1.4658
4/26/1991	1.282873637	0.59311981	1.1519	1.9771	5.922	1.755	138.13	1.4795
4/29/1991	1.283367556	0.596480763	1.1534	1.9927	5.965	1.769	137.7	1.484
4/30/1991	1.279754287	0.580551524	1.152	1.9358	5.813	1.7185	136.38	1.449
5/01/1991	1.284026708	0.579206487	1.152	1.922	5.77	1.706	137.6	1.445
5/02/1991	1.285347044	0.582411182	1.1497	1.9434	5.8325	1.7242	138.1	1.459
5/03/1991	1.287995878	0.589970501	1.1515	1.9697	5.9075	1.748	138.55	1.476
5/06/1991	1.282873637	0.586510264	1.1515	1.9588	5.881	1.7383	138.47	1.4702
5/07/1991	1.280901755	0.58088876	1.1508	1.9393	5.827	1.721	137.95	1.459
5/08/1991	1.275835672	0.58224163	1.152	1.9533	5.865	1.7333	138.35	1.465
5/09/1991	1.277139208	0.58685446	1.153	1.9638	5.894	1.7435	139.3	1.473
5/10/1991	1.275835672	0.581733566	1.1514	1.9456	5.839	1.727	138.75	1.459
5/13/1991	1.283532281	0.57753393	1.1503	1.9316	5.806	1.714	139.42	1.444
5/14/1991	1.284026708	0.575274694	1.1511	1.917	5.769	1.7015	138.15	1.4322
5/15/1991	1.276324186	0.572147843	1.1501	1.905	5.744	1.6905	137.99	1.4315
5/16/1991	1.276487107	0.572901747	1.149	1.9124	5.756	1.6975	137.55	1.441
5/17/1991	1.277955272	0.583600817	1.1507	1.9576	5.877	1.738	138.5	1.471
5/20/1991	1.278118609	0.581733566	1.1496	1.9463	5.8575	1.7275	138.22	1.4587
5/21/1991	1.287830006	0.575871005	1.1488	1.9296	5.812	1.7125	137.5	1.4495
5/22/1991	1.29617628	0.579038796	1.1492	1.9403	5.845	1.722	138.05	1.46
5/23/1991	1.321877065	0.576535025	1.1509	1.9313	5.822	1.714	137.73	1.4563
5/24/1991	1.317523057	0.577700751	1.1495	1.9248	5.809	1.7081	138.4	1.4546
5/27/1991								
5/28/1991	1.315270288	0.572967398	1.1464	1.9131	5.7675	1.6975	137.8	1.4455
5/29/1991	1.314924392	0.576701269	1.1472	1.9306	5.802	1.713	138.2	1.463
5/30/1991	1.321877065	0.582920431	1.1468	1.9386	5.837	1.7208	137.85	1.466
5/31/1991	1.316829076	0.588928151	1.1453	1.96	5.9	1.7397	138.45	1.4822
6/03/1991	1.320132013	0.589309918	1.1451	1.9667	5.919	1.746	139.08	1.4895
6/04/1991	1.315789474	0.58719906	1.1445	1.9595	5.896	1.739	138.66	1.485
6/05/1991	1.315270288	0.590423334	1.1455	1.9703	5.917	1.749	139.13	1.4962
6/06/1991	1.332090049	0.592592593	1.1465	1.9753	5.935	1.753	139.18	1.5025
6/07/1991	1.330671989	0.598444045	1.1475	1.9943	5.997	1.77	140.31	1.519
6/10/1991	1.329787234	0.599232982	1.1474	1.9945	5.9955	1.7705	141.9	1.5118
6/11/1991	1.324503311	0.601865784	1.1452	1.9975	6.01	1.773	141.2	1.5145
6/12/1991	1.324854266	0.608087565	1.1445	2.0191	6.074	1.792	141.9	1.5325
6/13/1991	1.326259947	0.610612444	1.1445	2.0248	6.097	1.7975	141.33	1.5373
6/14/1991	1.325381047	0.610128127	1.1431	2.016	6.076	1.7895	140.55	1.5335
6/17/1991	1.316135825	0.615308885	1.143	2.0253	6.1065	1.798	140.97	1.546
6/18/1991	1.31061599	0.62053987	1.1425	2.0438	6.1655	1.8142	140.9	1.5621
6/19/1991	1.310444241	0.612557427	1.1424	2.0162	6.0915	1.79	140.08	1.5387
6/20/1991	1.308729224	0.613045611	1.1418	2.0252	6.112	1.7977	138.74	1.5417
6/21/1991	1.307189542	0.613120785	1.1427	2.0264	6.11	1.7985	139	1.5468
6/24/1991	1.308044474	0.609013398	1.143	2.0105	6.063	1.7845	138.9	1.5335
6/25/1991	1.307189542	0.614212886	1.1419	2.027	6.104	1.799	138.82	1.5525
6/26/1991	1.303780965	0.609942056	1.1418	2.0117	6.06	1.7853	138.3	1.544
6/27/1991	1.302931596	0.612745098	1.1426	2.0226	6.089	1.7955	138.1	1.5495
6/28/1991	1.303780965	0.618046972	1.1424	2.0434	6.148	1.8138	137.9	1.5582
7/01/1991	1.30701869	0.619578686	1.143	2.0519	6.17	1.8215	138.4	1.565
7/02/1991	1.308386759	0.624414611	1.1433	2.0669	6.212	1.835	138.78	1.5805
7/03/1991	1.308557969	0.622781341	1.1428	2.0613	6.211	1.8305	139.5	1.583
7/04/1991								
7/05/1991	1.30701869	0.619195046	1.1438	2.0569	6.191	1.8265	138.35	1.5755
7/08/1991	1.304631442	0.614250614	1.1445	2.0398	6.149	1.811	138.73	1.5635
7/09/1991	1.307189542	0.616522811	1.1475	2.0466	6.1665	1.8175	138.65	1.5735
7/10/1991	1.30480167	0.616903146	1.148	2.0432	6.157	1.8145	138.53	1.572
7/11/1991	1.30480167	0.622277536	1.1493	2.065	6.213	1.834	138.58	1.5898
7/12/1991	1.298701299	0.605877007	1.1483	2.0146	6.07	1.789	136.75	1.5499
7/15/1991	1.292323598	0.605510142	1.1465	2.0146	6.069	1.7883	136.7	1.5478
7/16/1991	1.289490651	0.608272506	1.1463	2.0274	6.106	1.7995	137.15	1.5615
7/17/1991	1.288659794	0.605143722	1.1474	2.0163	6.074	1.7895	136.8	1.5535
7/18/1991	1.293661061	0.600240096	1.1545	1.9958	6.011	1.771	136.8	1.5355
7/19/1991	1.284521516	0.591366056	1.16	1.9706	5.939	1.7485	136.45	1.515
7/22/1991	1.289490651	0.594883998	1.1567	1.9826	5.973	1.759	137.45	1.523
7/23/1991	1.292323598	0.594000594	1.1568	1.9799	5.964	1.7568	136.98	1.5255
7/24/1991	1.290156109	0.590388476	1.1525	1.9583	5.903	1.7365	137.38	1.5118
7/25/1991	1.297016861	0.597014925	1.152	1.9796	5.9685	1.7558	138.85	1.5305
7/26/1991	1.288992008	0.592592593	1.1498	1.9603	5.9125	1.7385	137.9	1.515
7/29/1991	1.288493751	0.597264528	1.1491	1.9761	5.962	1.753	138.18	1.5325
7/30/1991	1.283367556	0.595308965	1.1513	1.9747	5.9545	1.7515	137.93	1.5288
7/31/1991	1.285347044	0.593647967	1.1519	1.969	5.936	1.7465	137.42	1.526
8/01/1991	1.287830006	0.597550045	1.1503	1.982	5.973	1.7583	137.67	1.5357
8/02/1991	1.283697048	0.590144585	1.151	1.9563	5.896	1.735	136.74	1.508
8/05/1991	1.281722635	0.584966364	1.1498	1.9393	5.855	1.7198	136.68	1.499
8/06/1991	1.27844541	0.58411215	1.1487	1.9306	5.822	1.7125	135.73	1.4952
8/07/1991	1.276324186	0.583839327	1.1475	1.9271	5.8185	1.709	135.85	1.4945
8/08/1991	1.277955272	0.588235294	1.1467	1.943	5.8585	1.7235	136.47	1.5075
8/09/1991	1.276324186	0.589970501	1.1468	1.9476	5.877	1.728	136.9	1.515
8/12/1991	1.275672917	0.588824118	1.1469	1.9449	5.87	1.7248	136.54	1.51
8/13/1991	1.277955272	0.590493062	1.146	1.9523	5.89	1.731	136.52	1.514
8/14/1991	1.278608874	0.592592593	1.1444	1.9569	5.902	1.735	136.61	1.5185
8/15/1991	1.284521516	0.592417062	1.1434	1.9546	5.894	1.7332	136.47	1.523
8/16/1991	1.28600823	0.601684717	1.1443	1.9851	5.99	1.761	137.25	1.5405
8/19/1991	1.283697048	0.613496933	1.1443	2.0457	6.151	1.8165	138.3	1.551
8/20/1991	1.279590531	0.610612444	1.1421	2.0317	6.117	1.804	137.45	1.5485
8/21/1991	1.275510204	0.596480763	1.1438	1.9747	5.954	1.753	136.8	1.523
8/22/1991	1.270486596	0.589275192	1.1435	1.9467	5.873	1.728	136.43	1.505
8/23/1991	1.273074475	0.598265031	1.144	1.9743	5.9515	1.7525	137.1	1.532
8/26/1991	1.274697259	0.595415302	1.1445	1.9694	5.936	1.748	137	1.5275
8/27/1991	1.275347532	0.595238095	1.1417	1.9706	5.9375	1.7492	137	1.5227
8/28/1991	1.274697259	0.591715976	1.1408	1.959	5.9045	1.7395	136.6	1.5173
8/29/1991	1.275184902	0.595060994	1.1406	1.9677	5.927	1.7472	137	1.5255
8/30/1991	1.273560876	0.595238095	1.1422	1.9696	5.939	1.7485	136.85	1.5285
9/02/1991								
9/03/1991	1.285181853	0.591366056	1.1407	1.9599	5.9115	1.7402	136.02	1.5265
9/04/1991	1.27420999	0.590493062	1.1417	1.9564	5.899	1.7365	135.3	1.5238
9/05/1991	1.272912424	0.591016548	1.141	1.9602	5.9075	1.74	135.87	1.5273
9/06/1991	1.271132579	0.58910162	1.1395	1.9516	5.884	1.7325	136.15	1.5225
9/09/1991	1.265022138	0.578034682	1.1391	1.9094	5.757	1.6945	134.95	1.49
9/10/1991	1.269357705	0.578201792	1.1406	1.9085	5.762	1.694	134.85	1.4805
9/11/1991	1.266464032	0.57964294	1.1378	1.9136	5.772	1.6972	134.95	1.4863
9/12/1991	1.256597135	0.576867609	1.1371	1.9008	5.743	1.6865	134.06	1.4775
9/13/1991	1.255808113	0.577200577	1.1361	1.8986	5.737	1.6845	133.98	1.476
9/16/1991	1.251407834	0.575043128	1.1358	1.8873	5.7005	1.6738	133.65	1.4635
9/17/1991	1.250781739	0.574052813	1.1365	1.8837	5.6885	1.6705	133.82	1.4585
9/18/1991	1.25	0.57780089	1.1369	1.8963	5.726	1.682	134.17	1.4678
9/19/1991	1.256755058	0.578871201	1.1365	1.9048	5.757	1.6898	134.5	1.4777
9/20/1991	1.254075746	0.578536303	1.1355	1.9022	5.748	1.6875	134.37	1.4725
9/23/1991	1.24828361	0.573394495	1.1345	1.8854	5.699	1.673	133.05	1.459
9/24/1991	1.249687578	0.575373993	1.134	1.8912	5.709	1.678	133.08	1.4575
9/25/1991	1.256123603	0.576934172	1.1345	1.8968	5.732	1.6825	133.3	1.4645
9/26/1991	1.260239445	0.577200577	1.1352	1.8983	5.739	1.6838	133.67	1.4657
9/27/1991	1.255492781	0.575705239	1.1343	1.8894	5.708	1.676	133.4	1.4595
9/30/1991	1.250781739	0.570776256	1.1318	1.8736	5.6625	1.6625	132.85	1.449
10/01/1991	1.254547736	0.571918788	1.1315	1.8777	5.675	1.6657	133.2	1.452
10/02/1991	1.249375312	0.571102227	1.131	1.8748	5.665	1.663	132.68	1.4538
10/03/1991	1.25738715	0.571428571	1.1313	1.8782	5.6785	1.6662	130.77	1.4576
10/04/1991	1.259445844	0.575043128	1.1319	1.8913	5.7135	1.678	130.03	1.4685
10/07/1991	1.256281407	0.576302444	1.1295	1.8939	5.7185	1.6805	129.3	1.4725
10/08/1991	1.260398286	0.583430572	1.1285	1.911	5.7745	1.696	130.1	1.486
10/09/1991	1.257071025	0.582580833	1.129	1.9063	5.76	1.6918	130.25	1.481
10/10/1991	1.258970162	0.583260426	1.1305	1.9089	5.769	1.694	130.35	1.482
10/11/1991	1.254705144	0.581733566	1.1294	1.9076	5.7665	1.6925	129.73	1.482
10/14/1991								
10/15/1991	1.25	0.587544066	1.1298	1.9292	5.829	1.7118	130.22	1.4945
10/16/1991	1.257071025	0.584624379	1.1307	1.9187	5.8015	1.7024	130.02	1.488
10/17/1991	1.254705144	0.584932148	1.1289	1.9196	5.8015	1.7032	129.83	1.4885
10/18/1991	1.253132832	0.579710145	1.128	1.9037	5.758	1.689	129.77	1.4765
10/21/1991	1.25502008	0.581902822	1.127	1.9054	5.766	1.6905	130.73	1.481
10/22/1991	1.257861635	0.583260426	1.1267	1.9101	5.781	1.6947	131.2	1.4795
10/23/1991	1.275510204	0.585994726	1.1275	1.9205	5.813	1.704	131.55	1.489
10/24/1991	1.273236567	0.584453536	1.1254	1.9149	5.7945	1.6995	131.18	1.4885
10/25/1991	1.273074475	0.584453536	1.1256	1.9171	5.8035	1.701	131.4	1.4895
10/28/1991	1.275184902	0.58661348	1.1235	1.928	5.833	1.7108	132.25	1.5003
10/29/1991	1.270486596	0.580383053	1.1232	1.9051	5.772	1.6905	130.75	1.4785
10/30/1991	1.274697259	0.573888092	1.1228	1.8841	5.71	1.672	131.08	1.464
10/31/1991	1.283532281	0.573888092	1.123	1.8795	5.6985	1.668	130.6	1.465
11/01/1991	1.280409731	0.571493885	1.1203	1.8721	5.6785	1.6615	130.3	1.461
11/04/1991	1.274697259	0.561482313	1.121	1.8396	5.58	1.6322	128.9	1.4348
11/05/1991	1.276161307	0.565067526	1.1208	1.8515	5.6125	1.643	129.8	1.449
11/06/1991	1.275510204	0.5648122	1.124	1.8493	5.6115	1.6407	129.9	1.451
11/07/1991	1.275022313	0.561892454	1.1212	1.8389	5.578	1.631	129.7	1.439
11/08/1991	1.273236567	0.56561086	1.126	1.8517	5.612	1.6425	130.32	1.451
11/11/1991								
11/12/1991	1.270971022	0.564174894	1.1316	1.8447	5.59	1.6365	129.65	1.4515
11/13/1991	1.272264631	0.564748405	1.1318	1.8475	5.601	1.6391	130.12	1.453
11/14/1991	1.271779219	0.563380282	1.1321	1.8382	5.575	1.6308	129.87	1.4475
11/15/1991	1.273723093	0.565291125	1.1307	1.8461	5.6	1.638	130.05	1.453
11/18/1991	1.271294177	0.558347292	1.128	1.8101	5.4945	1.606	129.3	1.426
11/19/1991	1.268552582	0.556947925	1.1287	1.8066	5.4705	1.603	129.95	1.419
11/20/1991	1.267427123	0.556792873	1.1359	1.8061	5.473	1.6025	129.77	1.422
11/21/1991	1.264062698	0.556328234	1.1358	1.7999	5.455	1.597	129.62	1.4188
11/22/1991	1.263423879	0.556328234	1.1378	1.7874	5.421	1.586	129.53	1.4107
11/25/1991	1.262945188	0.556018905	1.1396	1.7844	5.4115	1.583	127.77	1.4085
11/26/1991	1.267748479	0.556235399	1.136	1.7812	5.399	1.5802	128.1	1.401
11/27/1991	1.270971022	0.565930956	1.137	1.8217	5.522	1.616	130.28	1.4275
11/28/1991								
11/29/1991	1.274859765	0.566411781	1.135	1.8341	5.558	1.627	130.08	1.436
12/02/1991	1.275510204	0.563063063	1.1335	1.8135	5.495	1.6085	129.95	1.4235
12/03/1991	1.273074475	0.564493367	1.1342	1.8199	5.5185	1.6143	129.55	1.429
12/04/1991	1.273723093	0.564174894	1.1354	1.8206	5.523	1.6153	129.55	1.429
12/05/1991	1.279099514	0.55819146	1.137	1.7925	5.437	1.5903	128.77	1.408
12/06/1991	1.284686536	0.552486188	1.1368	1.7724	5.377	1.5725	128.2	1.3897
12/09/1991	1.292824822	0.553709856	1.1361	1.775	5.38	1.5748	128.4	1.3905
12/10/1991	1.293995859	0.553097345	1.1364	1.7778	5.39	1.578	128.7	1.3955
12/11/1991	1.295336788	0.552944429	1.1407	1.7762	5.384	1.576	129.15	1.392
12/12/1991	1.296848658	0.553250346	1.1421	1.7818	5.404	1.5809	129.24	1.397
12/13/1991	1.297858533	0.549903767	1.1424	1.7841	5.407	1.583	128.8	1.3985
12/16/1991	1.293661061	0.549148819	1.1437	1.7794	5.393	1.5788	128.47	1.395
12/17/1991	1.292490629	0.54884742	1.1455	1.7771	5.38	1.5767	128.6	1.395
12/18/1991	1.293493727	0.547885163	1.1468	1.7734	5.376	1.5735	128.45	1.3945
12/19/1991	1.29617628	0.545702592	1.1573	1.7569	5.332	1.5587	128.33	1.3833
12/20/1991	1.303780965	0.537634409	1.155	1.7297	5.246	1.5347	127.57	1.362
12/23/1991	1.315097317	0.532907008	1.1601	1.7083	5.176	1.5148	126.55	1.346
12/24/1991	1.315616366	0.534616413	1.1609	1.7193	5.206	1.525	127.55	1.355
12/25/1991								
12/26/1991	1.314405889	0.530785563	1.1613	1.7034	5.1615	1.5107	126.78	1.3445
12/27/1991	1.311647429	0.532821824	1.1603	1.7102	5.182	1.517	125.57	1.351
12/30/1991	1.316309069	0.535762122	1.1584	1.7134	5.1905	1.5198	125.75	1.3555
12/31/1991	1.317002502	0.535905681	1.1558	1.7126	5.195	1.52	124.9	1.3615
1/01/1992								
1/02/1992	1.321877065	0.535331906	1.1515	1.7222	5.2215	1.5283	124.5	1.365
1/03/1992	1.320655045	0.54200542	1.1473	1.7428	5.28	1.547	124.8	1.3762
1/06/1992	1.308729224	0.532765051	1.1433	1.7111	5.186	1.5188	124.1	1.349
1/07/1992	1.324327904	0.534473544	1.142	1.7126	5.1905	1.5207	124.4	1.3492
1/08/1992	1.322051824	0.534473544	1.1428	1.7072	5.177	1.5152	124.9	1.351
1/09/1992	1.339584729	0.546149645	1.149	1.7417	5.28	1.5465	125.4	1.383
1/10/1992	1.357773252	0.558035714	1.1543	1.7826	5.401	1.583	127.05	1.411
1/13/1992	1.347708895	0.555092978	1.149	1.7712	5.3675	1.5725	126.85	1.3982
1/14/1992	1.340842049	0.558971492	1.1488	1.7901	5.424	1.591	126.8	1.4115
1/15/1992	1.348617667	0.570450656	1.1563	1.8258	5.533	1.6215	128.4	1.4437
1/16/1992	1.347890551	0.568020449	1.1533	1.8227	5.5175	1.618	128.28	1.437
1/17/1992	1.34589502	0.562746201	1.1532	1.8102	5.48	1.6075	127.45	1.4225
1/20/1992								
1/21/1992	1.332622601	0.553403431	1.1538	1.7845	5.4	1.5843	123.2	1.4037
1/22/1992	1.331026221	0.553556601	1.1549	1.7868	5.409	1.587	123.22	1.406
1/23/1992	1.342462075	0.557072029	1.1583	1.7973	5.4415	1.5955	123.9	1.417
1/24/1992	1.35171668	0.553863196	1.1675	1.7855	5.413	1.586	123.42	1.4095
1/27/1992	1.354462955	0.563063063	1.1731	1.8201	5.504	1.6165	125.4	1.4375
1/28/1992	1.34354427	0.557258289	1.1743	1.797	5.4385	1.5955	125.62	1.421
1/29/1992	1.345713901	0.553709856	1.1723	1.7913	5.419	1.5903	125.45	1.4185
1/30/1992	1.336898396	0.564015792	1.178	1.8262	5.538	1.622	126	1.442
1/31/1992	1.329610424	0.558971492	1.1752	1.8095	5.48	1.6075	125.55	1.429
2/03/1992	1.329080276	0.555709919	1.1731	1.7989	5.443	1.5975	125.95	1.4245
2/04/1992	1.335113485	0.555092978	1.1808	1.7927	5.425	1.5925	126.15	1.4215
2/05/1992	1.341021859	0.553648544	1.1793	1.7896	5.418	1.5895	125.83	1.4175
2/06/1992	1.336898396	0.549299643	1.179	1.7777	5.373	1.577	125.65	1.407
2/07/1992	1.331557923	0.544217687	1.1788	1.7564	5.3185	1.56	125.22	1.39
2/10/1992	1.33671969	0.547795125	1.1767	1.7692	5.3535	1.5715	126.7	1.4033
2/11/1992	1.331557923	0.555154611	1.1825	1.7919	5.4235	1.592	126.93	1.4245
2/12/1992	1.330849082	0.55959709	1.1822	1.8081	5.4745	1.606	127.68	1.4392
2/13/1992	1.327140013	0.564174894	1.1852	1.8267	5.528	1.623	127.68	1.4595
2/14/1992	1.326259947	0.565450947	1.187	1.8315	5.544	1.6285	127.93	1.468
2/17/1992								
2/18/1992	1.326084074	0.571102227	1.1895	1.8547	5.609	1.649	128	1.4895
2/19/1992	1.320655045	0.570776256	1.1879	1.8529	5.6	1.6465	128.4	1.4888
2/20/1992	1.32310135	0.571428571	1.185	1.8534	5.6005	1.647	128.65	1.4895
2/21/1992	1.327316167	0.572573719	1.1842	1.857	5.6065	1.6502	128.72	1.494
2/24/1992	1.331557923	0.57208238	1.1873	1.855	5.605	1.649	129.1	1.4907
2/25/1992	1.328903654	0.569476082	1.1859	1.8457	5.575	1.6405	129.45	1.4855
2/26/1992	1.335648457	0.572901747	1.1808	1.8603	5.6165	1.653	129.68	1.499
2/27/1992	1.327492367	0.570125428	1.1795	1.8503	5.587	1.644	129.41	1.489
2/28/1992	1.326611833	0.569476082	1.182	1.8427	5.567	1.6373	129.15	1.4845
3/02/1992	1.325381047	0.570027931	1.1847	1.847	5.576	1.641	129.63	1.4878
3/03/1992	1.328550551	0.575043128	1.1907	1.8643	5.6285	1.6565	130.84	1.507
3/04/1992	1.329610424	0.580383053	1.1923	1.882	5.68	1.6723	132.11	1.524
3/05/1992	1.325908247	0.582750583	1.1905	1.8812	5.678	1.6722	131.85	1.5242
3/06/1992	1.324152542	0.582072177	1.1885	1.8788	5.673	1.67	131.76	1.517
3/09/1992	1.321527686	0.580551524	1.1928	1.8724	5.6515	1.6645	131.92	1.508
3/10/1992	1.320829481	0.583430572	1.1954	1.8814	5.678	1.672	132.88	1.5185
3/11/1992	1.325029813	0.579609343	1.1943	1.8733	5.6515	1.6648	133.45	1.5085
3/12/1992	1.326963907	0.585823081	1.1948	1.8831	5.6805	1.673	134.25	1.513
3/13/1992	1.325029813	0.584282793	1.199	1.8758	5.6565	1.6667	133.6	1.5075
3/16/1992	1.324678765	0.583090379	1.2002	1.8757	5.6575	1.6658	133.98	1.5105
3/17/1992	1.320480655	0.577700751	1.197	1.8612	5.6125	1.6525	133.45	1.4965
3/18/1992	1.315443304	0.577034045	1.1933	1.8574	5.602	1.649	132.05	1.4928
3/19/1992	1.315962627	0.584453536	1.1968	1.8809	5.6685	1.67	133.27	1.515
3/20/1992	1.317002502	0.586166471	1.1985	1.8893	5.691	1.6777	134.15	1.5255
3/23/1992	1.314924392	0.583090379	1.193	1.8799	5.663	1.6695	133.7	1.5175
3/24/1992	1.313370108	0.581395349	1.192	1.8743	5.645	1.6645	133.69	1.5145
3/25/1992	1.309243257	0.577367206	1.1891	1.8595	5.6015	1.651	133.35	1.5
3/26/1992	1.308044474	0.580720093	1.1898	1.872	5.6355	1.662	133.95	1.5165
3/27/1992	1.30565348	0.574877838	1.1888	1.8517	5.5765	1.6445	133.12	1.4965
3/30/1992	1.303780965	0.577034045	1.1907	1.8576	5.5915	1.6493	133.06	1.5042
3/31/1992	1.298701299	0.575937338	1.1902	1.8544	5.5815	1.6465	132.92	1.502
4/01/1992	1.304461258	0.579206487	1.1915	1.8588	5.5985	1.651	134.5	1.509
4/02/1992	1.304971943	0.578201792	1.193	1.8523	5.572	1.6455	133.83	1.5027
4/03/1992	1.304631442	0.573723465	1.1893	1.8288	5.503	1.624	133.25	1.489
4/06/1992	1.310272537	0.571428571	1.1878	1.8262	5.491	1.6215	132.72	1.4887
4/07/1992	1.310959622	0.571591883	1.188	1.8295	5.501	1.6245	133.28	1.492
4/08/1992	1.316655695	0.571918788	1.1893	1.8314	5.508	1.626	132.6	1.4923
4/09/1992	1.310959622	0.566893424	1.1884	1.8242	5.4875	1.621	132.23	1.487
4/10/1992	1.309414692	0.566508044	1.1867	1.8438	5.543	1.6375	132.9	1.508
4/13/1992	1.309243257	0.56753689	1.1863	1.8641	5.608	1.6552	133.28	1.525
4/14/1992	1.305312622	0.564652739	1.1818	1.8527	5.5725	1.6451	132.79	1.5135
4/15/1992	1.307189542	0.569476082	1.1799	1.8709	5.622	1.6618	133.39	1.5335
4/16/1992	1.304291118	0.57218058	1.1823	1.8757	5.631	1.666	133.9	1.543
4/17/1992	1.303780965	0.573065903	1.182	1.8785	5.6425	1.669	134	1.545
4/20/1992	1.301913813	0.573888092	1.18	1.8849	5.659	1.6742	134.5	1.5485
4/21/1992	1.308044474	0.572409845	1.18	1.8802	5.6405	1.67	134.23	1.5474
4/22/1992	1.31147541	0.567375887	1.1863	1.8718	5.616	1.6633	134.15	1.5415
4/23/1992	1.321003963	0.566893424	1.1858	1.8705	5.614	1.662	134.53	1.542
4/24/1992	1.326259947	0.564334086	1.1856	1.8593	5.5775	1.6515	134.53	1.533
4/27/1992	1.322401481	0.561797753	1.194	1.8579	5.5655	1.651	133.13	1.53
4/28/1992	1.324152542	0.563380282	1.1954	1.8635	5.584	1.6555	133.33	1.5173
4/29/1992	1.317696666	0.565035597	1.1941	1.8655	5.586	1.6574	133.5	1.522
4/30/1992	1.321877065	0.563380282	1.196	1.8593	5.578	1.6525	133.3	1.517
5/01/1992	1.323626737	0.559910414	1.1888	1.8468	5.535	1.641	132.75	1.501
5/04/1992	1.326611833	0.560852496	1.1905	1.8495	5.5395	1.6435	132.7	1.5045
5/05/1992	1.318913216	0.561324726	1.1915	1.8471	5.5275	1.6415	133.07	1.5083
5/06/1992	1.324152542	0.557258289	1.1967	1.8366	5.4955	1.632	132.5	1.502
5/07/1992	1.331026221	0.556637907	1.1988	1.8417	5.511	1.6362	132.7	1.5117
5/08/1992	1.326084074	0.559440559	1.2	1.8537	5.539	1.647	133.4	1.529
5/11/1992	1.332800213	0.557817817	1.2063	1.8482	5.5165	1.6415	133.17	1.528
5/12/1992	1.329256945	0.55157198	1.2045	1.8267	5.445	1.6222	130.5	1.5045
5/13/1992	1.328903654	0.55157198	1.2052	1.8255	5.442	1.6218	130.4	1.4945
5/14/1992	1.320306311	0.54884742	1.2025	1.8152	5.413	1.6126	130.2	1.476
5/15/1992	1.320306311	0.549903767	1.2028	1.8185	5.42	1.615	130.25	1.4885
5/18/1992	1.318739285	0.544810678	1.1978	1.7968	5.3585	1.595	128.8	1.465
5/19/1992	1.320132013	0.543625985	1.1959	1.7917	5.346	1.5905	129.1	1.4595
5/20/1992	1.321702353	0.546209307	1.196	1.8034	5.383	1.6013	129.58	1.4705
5/21/1992	1.318913216	0.550357733	1.196	1.8175	5.428	1.6145	130.25	1.4825
5/22/1992	1.320480655	0.551207144	1.1955	1.8229	5.4385	1.6188	129.4	1.489
5/25/1992								
5/26/1992	1.318391562	0.547045952	1.2019	1.8109	5.405	1.6083	129.33	1.4792
5/27/1992	1.319261214	0.555247085	1.202	1.8404	5.4925	1.6338	129.95	1.4865
5/28/1992	1.318913216	0.553556601	1.204	1.8326	5.4625	1.6269	129.62	1.4768
5/29/1992	1.321353066	0.546746856	1.2048	1.8096	5.398	1.6065	127.75	1.4562
6/01/1992	1.320306311	0.548636638	1.2048	1.8145	5.4075	1.6105	127.45	1.4617
6/02/1992	1.320132013	0.548095369	1.2035	1.8098	5.397	1.607	127.53	1.461
6/03/1992	1.31061599	0.550115524	1.2003	1.8074	5.403	1.6044	127.8	1.4703
6/04/1992	1.310787783	0.547945205	1.1975	1.8021	5.386	1.6	127.57	1.4615
6/05/1992	1.31061599	0.544662309	1.1926	1.7893	5.3505	1.5884	126.8	1.45
6/08/1992	1.308900524	0.54525627	1.194	1.7911	5.356	1.5898	127.2	1.4523
6/09/1992	1.310444241	0.545702592	1.1935	1.7917	5.356	1.5905	127.55	1.456
6/10/1992	1.312852829	0.545553737	1.195	1.7956	5.363	1.5937	127.65	1.452
6/11/1992	1.31302521	0.541711809	1.1933	1.7795	5.319	1.5793	126.75	1.4315
6/12/1992	1.31821777	0.540102619	1.1916	1.7765	5.3125	1.577	126.65	1.427
6/15/1992	1.327140013	0.538793103	1.1925	1.7702	5.294	1.571	126.8	1.415
6/16/1992	1.327316167	0.537634409	1.196	1.7663	5.279	1.5675	126.7	1.407
