OBS,AMSTEOE,DAXINDX,FRCAC40,FTSE100,HNGKNGI,JAPDOWA,SNGALLS,SPCOMP
3/18/1993,318.45,1696.19,1963.52,2879.7,6051.26,18727.9,418.26,451.89
3/19/1993,319.31,1698.81,1962.69,2900.1,6088.34,18537.17,417.13,450.18
3/22/1993,315.46,1661.4,1939.28,2863.9,6060.04,18784.39,414.86,448.88
3/23/1993,315.63,1648.44,1952.18,2861.1,6117.95,18491.62,415.87,448.76
3/24/1993,314.12,1659.45,1954.57,2860.6,6212.19,18450.69,415.78,448.07
3/25/1993,313.74,1657.15,2001.36,2852.8,6246.97,18764.92,415.78,450.88
3/26/1993,315.32,1661.29,2025.78,2852.9,6341.25,18788.7,417.45,447.78
3/29/1993,315.31,1674.92,2033.86,2846.5,6322.9,19048.38,418.69,450.77
3/30/1993,317.68,1685.07,2035.91,2861,6406.49,18963.16,419.23,451.97
3/31/1993,318.49,1684.21,2031.38,2878.7,6388.86,18591.45,420.21,451.67
4/01/1993,316.85,1671.58,2005.89,2878.4,6408.88,19099.09,419.67,450.3
4/02/1993,316.63,1661.75,1990.82,2869.9,6404.44,19446.94,421.17,441.39
4/05/1993,315.91,1658.69,1974.68,2838.8,6404.44,19759.46,422.25,442.29
4/06/1993,319.32,1665.4,1995.33,2832.2,6340.83,19486.8,424.46,441.16
4/07/1993,317.74,1650.31,1983.96,2822.1,6281.7,19829.23,426.01,442.73
4/08/1993,318.36,1655.73,1986.86,2821.8,6285.67,19967.27,425.05,441.84
4/09/1993,318.36,1655.73,1986.86,2821.8,6285.67,19892.18,425.05,441.84
4/12/1993,318.36,1655.73,1986.86,2821.8,6285.67,19882.14,423.82,448.37
4/13/1993,320.42,1671.05,2018.08,2846.8,6418.21,20740.29,423.45,449.22
4/14/1993,321.83,1672.44,2015.43,2842.1,6789.74,20533.38,426.03,448.66
4/15/1993,323.3,1675.21,1988.63,2839.7,6732.04,20675.84,428.24,448.4
4/16/1993,323.94,1678.85,1986.69,2824.4,6697.15,20297.86,434.47,448.94
4/19/1993,325.06,1693.3,1968.91,2830,6680.15,20112.34,438.18,447.46
4/20/1993,323.72,1687.11,1949.33,2856.1,6638.54,19828.43,437.55,445.1
4/21/1993,323.39,1666.87,1931.89,2869.6,6768.39,19773.01,437.45,443.63
4/22/1993,324.99,1666.74,1944.46,2881.1,6759.24,19591.31,437.74,439.46
4/23/1993,321.87,1657.1,1916.58,2843.8,6750.94,19704.15,437.81,437.03
4/26/1993,319.64,1649.81,1911.62,2822.3,6845.75,19623.63,442.85,433.54
4/27/1993,317.67,1640.78,1927.41,2832.7,6836.88,20206.71,442.47,438.01
4/28/1993,317.36,1628.87,1942.51,2797.3,6894.9,20454.57,443.04,438.02
4/29/1993,314.02,1623.94,1920.55,2786.8,6884.05,20454.57,443.62,438.89
4/30/1993,314.02,1627.19,1939.03,2813.1,6830.51,20919.18,446.02,440.19
5/03/1993,313.72,1629.16,1936.97,2813.1,6790.11,20919.18,447.02,442.46
5/04/1993,313.9,1627.37,1923.63,2812.6,6827.29,20919.18,444.49,444.05
5/05/1993,315.79,1623.16,1926.34,2796.5,6829.33,20919.18,443.96,444.52
5/06/1993,314.17,1623.26,1920.49,2786.3,6795.52,20622.03,443.96,443.26
5/07/1993,314.25,1611.92,1878.57,2793.7,6798.34,20811.36,443.24,442.31
5/10/1993,316.44,1609.03,1877.21,2829.8,6739.23,21054.71,441.48,442.8
5/11/1993,316.47,1616.15,1854.52,2836.1,6841.97,20940.37,444.66,444.36
5/12/1993,317.49,1629.46,1872.67,2860.8,7002.6,20615.2,450.39,444.8
5/13/1993,314.12,1639.79,1879.93,2849.3,7108.76,20532.78,453.55,439.23
5/14/1993,311.64,1634.51,1851.74,2847,7005.29,20474.15,455.23,439.56
5/17/1993,309.48,1627.88,1835.72,2858.1,7124.12,20565.51,454.02,440.37
5/18/1993,308.71,1628.48,1846.4,2847.3,7149.3,20229.39,461.82,440.32
5/19/1993,304.99,1617.41,1836.78,2819.7,7093.88,20380.79,462.73,447.57
5/20/1993,304.99,1617.41,1836.78,2816.8,7118.96,20330.39,463.92,450.59
5/21/1993,305.48,1610.59,1836.78,2812.2,7169.96,20557.47,462.46,445.84
5/24/1993,307.16,1603.04,1861.37,2825.6,7276.39,20476.16,460.73,448
5/25/1993,310.16,1618.18,1891.09,2837.7,7368.18,20631.76,460.58,448.85
5/26/1993,311.05,1622,1890.43,2846.9,7349.72,20895.99,463.28,453.44
5/27/1993,311.56,1634.47,1904.59,2855.3,7447.24,20852.63,464.89,452.42
5/28/1993,308.28,1631.85,1888.7,2840.7,7397.91,20843.69,467.76,450.19
5/31/1993,308.28,1631.85,1888.7,2840.7,7372.19,20552.35,468.48,450.19
6/01/1993,305.75,1619.89,1872.8,2849.2,7375.81,20591.41,468.48,453.83
6/02/1993,306.82,1625.21,1875.84,2863,7322.23,20691.7,467.91,453.85
6/03/1993,307.11,1629.62,1867.92,2852.8,7155.29,21076,462.33,452.49
6/04/1993,306.93,1637.85,1859.69,2829.9,7157.49,20882.24,464.68,450.06
6/07/1993,309.56,1655.61,1887.86,2844.8,7124.73,20844.19,462.65,447.69
6/08/1993,309.89,1661.61,1893.65,2844.4,7259.74,20575.24,464.75,444.71
6/09/1993,313.07,1673.07,1915.23,2866.9,7339.08,20575.24,464.09,445.78
6/10/1993,313.71,1673.07,1911.22,2860,7260.58,20493.32,463.84,445.38
6/11/1993,313.07,1680.98,1920.43,2861.8,7266.74,20500.95,461.68,447.26
6/14/1993,316.25,1691.98,1916.84,2885.5,7266.74,20397.35,459.62,447.71
6/15/1993,315.88,1684.1,1897.86,2870,7283.46,20045.88,454.63,446.27
6/16/1993,317.18,1689.56,1918.81,2883,7304.83,19902.42,452.51,447.43
6/17/1993,315.61,1692.29,1900.31,2875.7,7189.1,19925.51,453.56,448.54
6/18/1993,315.92,1686.9,1910.29,2879.4,7200.75,19804.54,457.73,443.68
6/21/1993,319.13,1689.82,1929.17,2903.4,7003.58,19212.43,457.27,446.22
6/22/1993,321.44,1698.08,1935.28,2907.6,7046.73,19538.3,449.95,445.93
6/23/1993,321.81,1699.39,1942.41,2900.7,7062.64,19492.52,449.24,443.19
6/24/1993,321.4,1686.29,1963.3,2894.7,7062.64,19685.07,444.17,446.62
6/25/1993,321.98,1695.24,1960.84,2887.5,7014.08,19659.57,444.78,447.6
6/28/1993,324.74,1707.2,1990.95,2897,7148.1,19886.76,448.92,451.85
6/29/1993,323.11,1708.33,1977.5,2886,7107.47,19543.42,452.56,450.69
6/30/1993,324.2,1697.63,1971.87,2900,7099.28,19590,448.7,450.53
7/01/1993,324.94,1706.63,1960.15,2888.8,7205.38,19924.61,447.97,449.02
7/02/1993,323.65,1697.81,1941.15,2857.7,7217.93,19621.46,450.57,445.84
7/05/1993,322.42,1692.17,1925.44,2838.5,7205.41,19623.06,452.06,445.84
7/06/1993,324.61,1700.87,1935.12,2848.1,7168.34,19829.78,450.78,441.43
7/07/1993,326.95,1719.76,1943.73,2848.3,7141.11,19720.67,449.22,442.83
7/08/1993,332,1783.7,1980.37,2845.9,7122.39,19688.67,450.3,448.64
7/09/1993,332.8,1797.41,1985.7,2843.2,7070.61,19877.39,449.58,448.13
7/12/1993,332.9,1818.17,1992.22,2830.9,6952.5,19980,444.33,448.98
7/13/1993,332.58,1807.16,1991.15,2837.1,6956.1,20180.42,445.53,448.09
7/14/1993,332.36,1811.55,1991.15,2832.3,6955.5,20139.11,444.22,450.08
7/15/1993,331.79,1807.66,1963.08,2831.7,6978.54,20158.02,442.03,449.22
7/16/1993,333.71,1813.46,1974.93,2833,6925.22,20331.53,444.51,445.75
7/19/1993,335.73,1836.29,1981.7,2842.9,6813.72,20150.92,445.73,446.03
7/20/1993,330.44,1838.99,1968.44,2823.9,6846.81,20038,446.28,447.31
7/21/1993,327.73,1823.81,1947.53,2814.1,6839.98,20080.91,451.2,447.18
7/22/1993,330.94,1823.52,1965.72,2820.1,6760.02,20115.81,448.42,444.51
7/23/1993,330.69,1830.83,1995.04,2827.7,6750.33,19734.57,450.21,447.1
7/26/1993,333.74,1854.52,2006.22,2844.2,6858.08,19822.08,454.63,449.09
7/27/1993,335.06,1845.23,1998.11,2879.4,6865.97,19891.39,453.86,448.24
7/28/1993,335.04,1833.91,1989.53,2884.2,6903.21,19829.58,452.52,447.19
7/29/1993,337.89,1833.7,2036,2917.6,6899.93,20456.85,454.17,450.24
7/30/1993,338.92,1803.23,2085.88,2926.5,6988.96,20380.14,454.18,448.13
8/02/1993,336.82,1815.08,2129.03,2941.7,7029.03,20343.53,459.26,450.15
8/03/1993,341.72,1843.43,2110.58,2945,7211.83,20357.64,466.19,449.27
8/04/1993,340.54,1860.56,2101.36,2941.3,7164.2,20497.55,470.12,448.54
8/05/1993,341.15,1860.7,2115.3,2943.4,7307.54,20425.64,470.18,448.13
8/06/1993,340.8,1869.38,2149.83,2969.8,7396.77,20357.94,471.95,448.68
8/09/1993,342.35,1872.3,2138.52,2986.4,7382.22,20493.05,471.95,450.72
8/10/1993,344.12,1865.16,2139.78,2971.6,7329.81,20493.75,482.29,449.45
8/11/1993,348.21,1865.8,2167.39,3006.1,7357.63,20732.57,482.89,450.46
8/12/1993,350.69,1904.95,2161.87,3009.1,7339.55,20765.28,483.93,448.96
8/13/1993,349.67,1906.58,2148,3010.1,7392.25,20745.17,487.64,450.14
8/16/1993,350.78,1912.19,2148,3008.3,7489.49,20901.49,485.67,452.38
8/17/1993,351.12,1910.17,2136.29,3025,7528.79,20841.98,487.23,453.13
8/18/1993,355.54,1935.72,2160.75,3073.6,7560.97,20773.18,493.89,456.04
8/19/1993,355.53,1938.98,2139.2,3065.5,7605.26,20687.47,494.37,456.43
8/20/1993,355.28,1922.68,2128.2,3057.6,7545.36,20607.26,501.4,456.16
8/23/1993,353.97,1888.27,2111.37,3042,7388.42,20414.14,499.16,455.23
8/24/1993,355.77,1897.69,2123.4,3049.3,7327.68,20431.84,498.86,459.77
8/25/1993,358.47,1917.78,2159.31,3079.2,7265.58,20521.45,502.25,460.13
8/26/1993,355.43,1901.15,2173.61,3079.2,7449.08,20591.76,507.52,461.04
8/27/1993,358.13,1904.6,2183.88,3100.6,7422.98,20791.68,507.07,460.54
8/30/1993,362.94,1921.89,2205.67,3100.6,7422.98,20912.69,504.56,461.9
8/31/1993,365.69,1944.89,2216.49,3100,7549.73,21026.6,507.57,463.56
9/01/1993,362.58,1918.58,2191.93,3085,7542.19,20953.3,509.43,463.15
9/02/1993,360.05,1925.62,2185.12,3072.6,7493.45,20983.2,513.42,461.3
9/03/1993,354.38,1925.16,2156.09,3057.3,7512.13,21116.21,518.08,461.34
9/06/1993,354.27,1910.28,2157.96,3059,7519.66,21060.81,519.49,461.34
9/07/1993,352.41,1885.96,2137.29,3038.6,7546.71,20962.1,519.95,458.52
9/08/1993,345.67,1885.29,2129.44,3035.4,7607.13,20918.19,518,456.65
9/09/1993,346.88,1880.81,2108.75,3031.2,7586.76,20825.58,515.43,457.5
9/10/1993,347.87,1861.44,2108.38,3037,7593.45,20817.98,512.97,461.72
9/13/1993,348.69,1872.57,2119.07,3024.8,7475.97,21148.11,514.67,462.06
9/14/1993,351.61,1880.57,2134.14,3028,7473.85,20947.79,514.82,459.9
9/15/1993,343.5,1860.39,2078.51,2989.4,7488.77,20947.79,514.19,461.6
9/16/1993,345.53,1855.67,2075.64,3003.9,7418.11,20502.15,514.36,459.43
9/17/1993,346.05,1881.99,2099.5,3005.5,7418.11,20391.04,517.01,458.83
9/20/1993,349.31,1912.84,2107.36,3004.5,7390.6,20266.03,514.91,455.05
9/21/1993,347.4,1925.85,2094.39,3001.6,7495.31,20466.65,514.5,452.95
9/22/1993,345.12,1893,2079.96,3007.5,7478.9,20174.62,507.43,456.2
9/23/1993,346.29,1916.51,2057.53,3001.3,7581,20174.62,510.85,457.74
9/24/1993,345.69,1885.86,2092.6,3005.2,7525.05,20307.53,510.58,457.63
9/27/1993,348.34,1912.18,2108.61,3026.3,7452.09,20094.11,513.44,461.8
9/28/1993,348.19,1913.61,2119.97,3036.9,7470.5,20172.72,514.22,461.53
9/29/1993,347.31,1907.69,2126.8,3030.1,7551.1,20077.41,514.02,460.11
9/30/1993,349.83,1915.71,2114.63,3037.5,7676.22,20105.71,524.02,458.93
10/01/1993,351.78,1912.09,2116.72,3039.3,7676.22,20283.13,526.35,461.28
10/04/1993,353.93,1923.72,2128.66,3067.7,7744.32,20264.43,527.02,461.34
10/05/1993,357.98,1972.73,2158.77,3085.2,7869.48,20321.93,530.9,461.2
10/06/1993,361.86,1987.05,2164.46,3100.8,8041.57,20500.25,532.8,460.74
10/07/1993,360.48,1997.04,2147.41,3092.4,8066.79,20265.63,533.75,459.18
10/08/1993,360.76,2005.01,2156.38,3108.6,8005.56,20378.64,532.12,460.31
10/11/1993,362.1,2011.02,2138.72,3102.2,8192.18,20378.64,535.08,460.88
10/12/1993,362.4,1998.61,2126.85,3094.7,8253.45,20137.31,536.39,461.12
10/13/1993,362.2,2001.51,2126.85,3080.9,8292.96,20038.4,537.99,461.49
10/14/1993,363.51,1990.07,2113.88,3086.3,8412.4,20082.81,542.54,466.83
10/15/1993,367.18,2015.03,2139.26,3120.8,8763.98,20174.42,553.18,469.5
10/18/1993,370.59,2033.32,2144.99,3137.6,9031.13,20072.21,555.87,468.45
10/19/1993,371.66,2026.76,2147.32,3129.6,8861.41,20069.91,552.91,466.21
10/20/1993,375.33,2042.56,2149.68,3156.3,8902.8,20173.42,552.19,466.07
10/21/1993,379.31,2034.69,2199.72,3188.3,8882.68,20179.42,553.44,465.36
10/22/1993,382.8,2066.17,2231.86,3199,8719.32,20264.83,551.68,463.27
10/25/1993,381.77,2074.39,2227.73,3184.8,8767.5,20309.33,552.93,464.2
10/26/1993,379.92,2058.72,2210.37,3165.3,8790.9,20023.6,554.53,464.3
10/27/1993,375.6,2043.08,2192.02,3154.3,8903.2,19838.78,560.73,464.61
10/28/1993,382.62,2038.46,2195.98,3163,9010.27,19479.45,561.31,467.73
10/29/1993,383.44,2069,2181.95,3171,9329.09,19702.97,562.26,467.83
11/01/1993,385.71,2062.12,2181.95,3164.4,9629.19,19438.24,564.35,469.1
11/02/1993,386.96,2095.58,2169.71,3164.1,9642.91,19381.24,558.95,468.44
11/03/1993,391.67,2084.36,2171.16,3162.3,9352.11,19381.24,554.6,463.02
11/04/1993,391.73,2062.61,2135.97,3149,9204.88,18949.79,548.12,457.49
11/05/1993,382.81,2012.56,2081.01,3085.6,8996.93,18590.46,541.19,459.57
11/08/1993,380.57,2010.81,2084.79,3077.6,9177.95,18625.16,535.18,460.21
11/09/1993,381.3,2022.83,2112.89,3096,9088.47,18125.71,538.55,460.33
11/10/1993,377.99,2023.84,2087.33,3098.5,9325.44,18121.71,543.61,463.72
11/11/1993,374.85,2023.33,2087.33,3099.7,9674.83,18158.52,552.25,462.64
11/12/1993,377.85,2015.01,2096.85,3099.1,9701.25,18493.55,548.49,465.39
11/15/1993,383.35,2049.11,2117.9,3093.3,9733.34,18074.61,545.44,463.75
11/16/1993,382.68,2071.72,2115.85,3097.5,9683.65,18246.12,541.75,466.74
11/17/1993,381.35,2071.72,2147.99,3120,9506.98,18108.71,546.33,464.81
11/18/1993,383.3,2085.34,2149.67,3125.5,9335.43,18166.32,544.5,463.62
11/19/1993,381.51,2077.37,2145.23,3108,9263.94,17941.19,547.85,462.6
11/22/1993,372.35,2030,2082.61,3070.6,9170.64,17384.84,548.65,459.13
11/23/1993,372.64,2027.41,2071.47,3069.3,9036.02,17384.84,547.2,461.03
11/24/1993,372.85,2029.55,2070.61,3067.2,9238.06,17067.11,545.62,462.36
11/25/1993,379.71,2047.71,2118.4,3093.1,9286.31,17222.92,546.97,462.36
11/26/1993,381.64,2047.24,2120.62,3111.4,9274.42,16726.37,548.63,463.06
11/29/1993,381.03,2043.43,2119.3,3135.8,9012.77,16078.71,547.32,461.9
11/30/1993,383.46,2057.77,2110.09,3166.9,9125.21,16406.54,551.81,461.79
12/01/1993,388.15,2089.87,2153.98,3233.2,9254.03,17125.31,557.19,461.89
12/02/1993,388.48,2110.53,2160.45,3223.9,9238.2,17458.75,560.5,463.11
12/03/1993,390.26,2120.61,2188.4,3234.2,9294.35,17459.35,564.15,464.89
12/06/1993,392.15,2118.8,2186.74,3237.3,9609.69,16840.38,565.5,466.43
12/07/1993,392.99,2115.46,2176.12,3237.3,9736.57,16903.49,569.67,466.76
12/08/1993,396.42,2148.13,2205.31,3277.4,9750.23,16507.95,569.51,466.29
12/09/1993,395.21,2175.8,2211.4,3271.5,9990.26,17061.91,576.09,464.18
12/10/1993,395.07,2161.13,2198.13,3261.3,10228.11,17257.43,590.46,463.93
12/13/1993,393.6,2172.75,2196.31,3254.6,10248.59,17327.33,598.55,465.7
12/14/1993,390.24,2149.97,2156.5,3248.4,10021.48,17308.73,596.21,463.06
12/15/1993,389.19,2110.7,2162.63,3278.8,9945.26,17489.15,597.77,461.84
12/16/1993,394.88,2137.45,2160.26,3311.2,10339.66,17789.28,599.26,463.34
12/17/1993,398.96,2151.02,2196.44,3337.1,10568.86,18051.91,601.62,466.38
12/20/1993,405.93,2178.16,2223.47,3364.9,10814.7,17404.24,599.36,465.85
12/21/1993,405.16,2182.93,2215.86,3342.4,10524.2,17315.43,600.04,465.3
12/22/1993,408.8,2197.51,2225.79,3355.7,10707.9,17445.74,600.96,467.32
12/23/1993,411.17,2222.84,2243.02,3396.5,10881.2,17445.74,605.4,467.38
12/24/1993,411.03,2222.84,2251.48,3412.3,11039.8,17141.11,610.06,467.38
12/27/1993,416.46,2253.98,2276.55,3412.3,11039.8,16819.88,619.18,470.54
12/28/1993,412.35,2242.82,2264.64,3412.3,11570.2,17131.21,626.73,470.94
12/29/1993,412.01,2214.7,2281.89,3462,11449.77,17272.03,627.62,470.58
12/30/1993,414.27,2266.68,2281.22,3428.8,11877.4,17417.24,623.9,468.64
12/31/1993,414.27,2266.68,2268.22,3418.4,11888.39,17417.24,628.66,466.45
1/03/1994,420.37,2267.98,2290.56,3418.4,12086.4,17417.24,638.01,465.44
1/04/1994,420.89,2253.58,2274.34,3408.5,12201.09,17369.74,641.61,466.89
1/05/1994,422.4,2233.41,2249.55,3379.2,12167.9,17783.48,637.55,467.55
1/06/1994,423.57,2220.22,2275.06,3403,11374.5,17881.99,633.62,467.12
1/07/1994,424.02,2211.64,2307.55,3446,11001.4,18124.01,628.47,469.9
1/10/1994,424.42,2233.79,2317.25,3440.6,11366.9,18443.44,635.71,475.27
1/11/1994,424.01,2228.75,2331.33,3413.8,11155.81,18485.25,620.68,474.13
1/12/1994,416.35,2209.18,2281.9,3372,10712.7,18793.88,596.1,474.17
1/13/1994,415.65,2164.66,2252.19,3360,10176.51,18577.26,580.5,472.47
1/14/1994,420.62,2141.82,2262.25,3400.6,10774.2,18973.7,604.82,474.91
1/17/1994,422.93,2137.38,2234.78,3407.8,10792.9,18725.37,596.69,473.3
1/18/1994,425.16,2113.84,2247.35,3437,11017.69,18514.55,596.85,474.25
1/19/1994,427.33,2134.38,2274.67,3475.1,11363.77,19039.4,599.76,474.3
1/20/1994,424.98,2116.2,2257.81,3470,11264.84,19183.92,591.38,474.98
1/21/1994,428.52,2075.61,2243.97,3484.2,11459.37,19307.43,595.67,474.72
1/24/1994,429.75,2080.01,2274.49,3481.4,11600.09,18353.24,598.55,471.97
1/25/1994,426.29,2126.78,2278.34,3444,11490.94,18648.36,583.48,470.92
1/26/1994,425.62,2119.17,2282.35,3436.1,11239.57,19138.21,585.15,473.2
1/27/1994,425.71,2125.14,2280.95,3427.3,11470.42,18891.79,593.57,477.05
1/28/1994,429.78,2133.47,2313.17,3447.4,11377.83,18757.88,597.9,478.7
1/31/1994,438.71,2177.45,2334.36,3491.8,11487.02,20229.12,605.42,481.61
2/01/1994,435.74,2179.67,2331.29,3481.5,11826.89,20416.34,612.9,479.62
2/02/1994,437.38,2184.01,2355.93,3520.3,11785.83,20250.03,610.84,482
2/03/1994,435.33,2151.72,2321.99,3491.5,11851.13,20174.82,612.7,480.71
2/04/1994,437.1,2138.25,2329.17,3475.4,12157.57,20301.43,612.38,469.81
2/07/1994,428.43,2079.4,2287.06,3419.1,11414.27,20014.4,609.68,471.76
2/08/1994,436.54,2107.21,2299.85,3440.2,11454.16,20251.23,603.25,471.05
2/09/1994,437.4,2085.29,2302.06,3429.1,11504.03,19841.38,605.93,472.77
2/10/1994,437.32,2118.96,2296.77,3407,11504.03,19990.7,605.93,468.93
2/11/1994,434.87,2090.61,2275.09,3378.9,11504.03,19990.7,605.93,470.18
2/14/1994,428.78,2116.01,2243.16,3363.5,10988.81,19459.25,601.49,470.23
2/15/1994,429.9,2115.62,2257.97,3393.2,11012.33,18974.6,599.01,472.52
2/16/1994,431.61,2136.61,2264.32,3417.7,10634.14,19052.11,600.06,472.79
2/17/1994,432.91,2128.72,2281.18,3425.3,10786.58,18931.39,599.47,470.34
2/18/1994,426.86,2151.97,2251.78,3382.6,10825.88,18959.6,599.12,467.69
2/21/1994,425.53,2119.53,2215.2,3350.3,10456.45,19393.94,600.99,467.69
2/22/1994,422.23,2107.62,2226.73,3333.7,10674.01,19342.63,608.81,471.46
2/23/1994,425.81,2127.67,2252,3341.9,10763.23,19341.83,621.07,470.69
2/24/1994,418.31,2090.29,2208.29,3267.5,10432.02,19765.48,613.31,464.26
2/25/1994,415.64,2074.92,2198.92,3281.2,10100.25,19803.38,605.14,466.07
2/28/1994,420.75,2091.57,2238.06,3328.1,10410.23,19997.2,603.03,467.14
3/01/1994,415.94,2067.05,2183.12,3270.6,10148.36,20216.62,599.83,464.44
3/02/1994,407.27,2020.33,2144.66,3248.1,9877.43,19744.77,595.11,464.81
3/03/1994,412.41,2037.9,2154.41,3246.5,9802.03,19605.86,588.09,463.01
3/04/1994,414.25,2060.09,2178.69,3278,9918.19,19966,588.24,464.74
3/07/1994,424.76,2108.91,2219.89,3305.9,10061.55,19811.88,587.59,466.91
3/08/1994,423.02,2124.04,2216.43,3264.4,10294.58,19898.39,583.92,465.88
3/09/1994,420.75,2116.09,2199.64,3246.7,10224.38,19839.18,581.22,467.06
3/10/1994,422.6,2141.1,2184.58,3233.9,10129.05,20090.71,575.52,463.9
3/11/1994,417.93,2103.49,2174.91,3191.9,9905.66,20115.31,571.98,466.44
3/14/1994,423.9,2145.17,2215.02,3233.4,9980.07,20526.15,571.98,467.39
3/15/1994,427.27,2165.59,2258.52,3267.4,9863.56,20508.85,569.82,467.01
3/16/1994,425.24,2172.73,2242.71,3242.9,9720.61,20677.77,565.67,469.42
3/17/1994,424.5,2175.06,2247.84,3255.7,9513.13,20592.16,559.12,470.9
3/18/1994,418.24,2155.61,2221.34,3218.1,9132.31,20469.45,543.84,471.06
3/21/1994,416.24,2131.28,2202.69,3198,8667.03,20469.45,523.38,468.54
3/22/1994,414.33,2141.34,2200.68,3201.5,9012.17,20253.53,527.31,468.8
3/23/1994,415.38,2161.13,2200.17,3155.3,9465.53,19962.1,549.18,468.54
3/24/1994,408.09,2161.68,2152.56,3121.7,9320.75,20037.9,543.84,464.35
3/25/1994,406.83,2130.06,2136.62,3129,9234.21,19836.48,533.94,460.58
3/28/1994,410.93,2161.42,2144.49,3129.5,9197.03,19941.79,524.02,460
3/29/1994,406.9,2168.35,2123.44,3123.4,9480.14,19709.74,531.11,452.48
3/30/1994,404.71,2147.53,2083.87,3092.4,9232.21,19559.91,546.54,445.55
3/31/1994,403.85,2133.11,2081.94,3086.4,9029.91,19111.92,535.23,445.77
4/01/1994,403.85,2133.11,2081.94,3086.4,9029.91,19277.16,535.23,445.77
4/04/1994,403.85,2133.11,2081.94,3086.4,9029.91,19122.22,523.29,438.92
4/05/1994,405.4,2158.29,2100.25,3116.2,9029.91,19563.21,530.01,448.29
4/06/1994,412.81,2191.2,2128.22,3131.5,9234.31,19696.74,530.01,448.05
4/07/1994,412.92,2201.41,2119.57,3129,9285.92,19890.98,535.76,450.88
4/08/1994,415.59,2203.34,2114.77,3120.8,9298.22,19934.99,538.75,447.1
4/11/1994,422.71,2225.33,2145.28,3149.4,9476.77,19898.08,551.81,449.87
4/12/1994,423.94,2210.6,2148.55,3159.1,9738.09,19648.33,562.78,447.57
4/13/1994,424.08,2209.19,2152.36,3145.8,9753.76,20060.41,559.32,446.26
4/14/1994,423.69,2198.71,2139.05,3131.7,9600.63,19987.2,560.04,446.38
4/15/1994,425.12,2200.42,2159.59,3168.3,9536.06,20164.63,559.92,446.18
4/18/1994,421.43,2228.78,2160.06,3138.2,9506.84,20277.36,563.25,442.46
4/19/1994,416.45,2172.42,2135.98,3128,9303.91,20192.34,559.88,442.54
4/20/1994,414.84,2182.64,2102.71,3098.3,9221.01,19882.18,561.01,441.96
4/21/1994,415.41,2196.97,2091.95,3101.2,8934.59,19799.36,559.24,448.73
4/22/1994,419.11,2213.92,2135.17,3133.7,9156.85,19964.39,565.98,447.63
4/25/1994,414.96,2202.22,2116.29,3106.1,9136.11,19709.14,576.08,452.71
4/26/1994,418.42,2243.2,2130.91,3125.3,9328.64,19628.93,576.41,451.87
4/27/1994,417.32,2253.57,2147.32,3150,9113.25,19729.15,573.74,451.87
4/28/1994,415.81,2251.22,2150.25,3129.9,9163.09,19725.25,576.6,449.1
4/29/1994,413.06,2245.98,2165.96,3125.3,8966.07,19725.25,574.12,450.91
5/02/1994,413.72,2268.65,2186.23,3125.3,8799.7,19570.21,574.12,453.02
5/03/1994,416.39,2252.29,2178.99,3100,8679.13,19570.21,577.42,453.03
5/04/1994,411.74,2249.02,2141.57,3070.5,8369.44,19570.21,574.27,451.72
5/05/1994,410.73,2235.84,2162.62,3106,8412.88,19570.21,569.89,451.38
5/06/1994,411.35,2237.02,2158.22,3106,8620.27,19862.47,566.01,447.82
5/09/1994,406.03,2218.88,2139.42,3097.8,8421.7,19786.96,558.02,442.32
5/10/1994,409.99,2235.15,2164.98,3136.3,8540.09,19917.78,563.1,446.01
5/11/1994,412.57,2243.63,2176.74,3130.5,8906.16,20150.13,566.15,441.49
5/12/1994,412.57,2243.63,2176.74,3137.8,8878.86,20224.24,563.78,443.75
5/13/1994,411.58,2258.75,2187,3119.2,9134.72,20270.75,566.73,444.14
5/16/1994,413,2271.11,2187.7,3115.6,9253.41,20188.44,568.29,444.49
5/17/1994,413.81,2259.71,2195.17,3123.5,9044.7,20133.53,571.58,449.37
5/18/1994,416.04,2267.41,2183.99,3116.5,9476.64,20152.73,577.1,453.69
5/19/1994,415.53,2247.76,2165.35,3122.8,9354.98,20221.34,576.98,456.48
5/20/1994,412.77,2249.65,2155.43,3127.3,9631.63,20342.17,574.88,454.92
5/23/1994,412.77,2249.65,2155.43,3108.4,9589.78,20568.71,576.3,453.2
5/24/1994,408.29,2198.72,2133.32,3089.1,9490.11,20622.12,571.8,454.81
5/25/1994,403.5,2158.77,2084.41,3020.7,9521.37,20663.63,571.8,456.34
5/26/1994,404.74,2130.25,2091.89,3019.7,9481.71,20495.8,569.58,457.06
5/27/1994,401.63,2140.99,2050.67,2966.4,9470.13,20777.16,573.36,457.33
5/30/1994,402.42,2118.15,2052.51,2966.4,9523.63,20838.97,569.07,457.33
5/31/1994,400.77,2127.7,2029.9,2970.5,9553.56,20973.59,566.52,456.5
6/01/1994,397.52,2129.7,1979.68,2931.9,9512.07,21053.11,563.2,457.63
6/02/1994,399.74,2129.7,2007.38,2980.8,9222.34,21009,557.99,457.65
6/03/1994,403.08,2148.39,2041.74,2997.8,9234.27,20954.19,560.12,460.13
6/06/1994,407.35,2163.07,2037.15,3009.4,9383.03,20726.65,558.97,458.88
6/07/1994,405.28,2135.1,2023.74,3004.8,9247.88,21042.71,563.82,458.21
